MacroTrends_Data_Download_AMZN
date,open,high,low,close,volume
2010-07-26,5.913,5.93,5.744,5.92,11137740
2010-07-27,5.9215,5.925,5.7533,5.8565,7796020
2010-07-28,5.85,5.91,5.82,5.8565,5472256
2010-07-29,5.8995,5.9435,5.776,5.843,6184850
2010-07-30,5.7765,5.937,5.7255,5.8945,7083180
2010-08-02,5.9575,6.019,5.8785,6.0035,5482619
2010-08-03,6,6.1435,5.984,6.121,5962926
2010-08-04,6.153,6.4235,6.15,6.379,9275063
2010-08-05,6.3385,6.4,6.291,6.3915,4282297
2010-08-06,6.336,6.42,6.295,6.416,5065977
2010-08-09,6.423,6.4965,6.3925,6.4415,5087069
2010-08-10,6.3975,6.5,6.369,6.5,5706813
2010-08-11,6.405,6.406,6.26,6.2945,5542390
2010-08-12,6.188,6.35,6.1775,6.328,4368459
2010-08-13,6.303,6.374,6.213,6.2345,3983580
2010-08-16,6.1805,6.3685,6.152,6.3035,4027614
2010-08-17,6.367,6.499,6.3395,6.443,5045092
2010-08-18,6.4625,6.5405,6.413,6.4825,7902372
2010-08-19,6.461,6.501,6.341,6.3785,5582487
2010-08-20,6.36,6.402,6.301,6.388,4172548
2010-08-23,6.393,6.461,6.325,6.33,3867811
2010-08-24,6.2705,6.272,6.159,6.2265,5369619
2010-08-25,6.1925,6.3685,6.1915,6.3425,5346447
2010-08-26,6.3575,6.3795,6.241,6.243,4699222
2010-08-27,6.273,6.332,6.1125,6.332,5080505
2010-08-30,6.3015,6.3475,6.1845,6.1895,3430965
2010-08-31,6.1425,6.295,6.125,6.2415,4226620
2010-09-01,6.318,6.63,6.3085,6.6245,7138237
2010-09-02,6.6085,6.7605,6.6025,6.7605,5407347
2010-09-03,6.8445,6.975,6.8313,6.9395,6590809
2010-09-07,6.878,6.93,6.8445,6.861,3887333
2010-09-08,6.8965,6.985,6.8225,6.957,5832513
2010-09-09,7.0194,7.0685,6.963,7.019,4966544
2010-09-10,7.0375,7.13,7.002,7.122,5044666
2010-09-13,7.2035,7.287,7.188,7.2535,5083219
2010-09-14,7.225,7.335,7.1916,7.2875,4323591
2010-09-15,7.244,7.281,7.178,7.2725,4905675
2010-09-16,7.27,7.4115,7.258,7.4065,5826973
2010-09-17,7.4451,7.4491,7.325,7.4163,7262698
2010-09-20,7.435,7.5975,7.3675,7.5652,6456111
2010-09-21,7.538,7.6655,7.48,7.5365,7546662
2010-09-22,7.492,7.635,7.455,7.5915,6618751
2010-09-23,7.56,7.796,7.5485,7.6425,7066939
2010-09-24,7.7715,8.0445,7.771,8.0365,10590500
2010-09-27,8.011,8.06,7.894,7.9685,6453678
2010-09-28,7.992,8.044,7.7445,7.985,8494910
2010-09-29,7.9515,8.089,7.8875,7.9495,7290540
2010-09-30,8.0005,8.0465,7.78,7.853,7606104
2010-10-01,7.854,7.872,7.61,7.6855,8691126
2010-10-04,7.6975,7.798,7.6395,7.7695,5354314
2010-10-05,7.854,8.0605,7.8507,8.0435,5620928
2010-10-06,8.03,8.034,7.73,7.77,6060796
2010-10-07,7.8255,7.87,7.6695,7.8135,4635900
2010-10-08,7.759,7.814,7.639,7.7775,6922014
2010-10-11,7.7445,7.8315,7.617,7.6515,4486390
2010-10-12,7.6255,7.8475,7.57,7.824,5289793
2010-10-13,7.8345,7.8395,7.6925,7.7585,5637813
2010-10-14,7.758,7.8475,7.7115,7.7765,4032909
2010-10-15,7.921,8.244,7.8375,8.232,10135460
2010-10-18,8.25,8.2595,8.091,8.178,6338544
2010-10-19,8.034,8.14,7.85,7.9335,7531854
2010-10-20,7.939,7.9935,7.8285,7.9335,5790387
2010-10-21,8.1335,8.3065,8.0645,8.2485,13585339
2010-10-22,8.1225,8.5085,8.1135,8.4565,16322250
2010-10-25,8.5785,8.5995,8.416,8.45,6534224
2010-10-26,8.3785,8.55,8.375,8.4975,4693643
2010-10-27,8.4455,8.4875,8.327,8.3755,5729134
2010-10-28,8.4155,8.4245,8.2525,8.342,4688210
2010-10-29,8.29,8.425,8.2405,8.2615,4998465
2010-11-01,8.2225,8.229,8.076,8.129,5245249
2010-11-02,8.1875,8.297,8.168,8.2305,4264710
2010-11-03,8.27,8.4305,8.1145,8.4235,6119680
2010-11-04,8.493,8.6265,8.42,8.4465,7402048
2010-11-05,8.4675,8.5825,8.4295,8.5385,5218668
2010-11-08,8.542,8.66,8.439,8.5995,5710955
2010-11-09,8.6335,8.657,8.453,8.5135,3980867
2010-11-10,8.5295,8.6685,8.4705,8.6665,5450045
2010-11-11,8.55,8.6025,8.471,8.5185,5697867
2010-11-12,8.506,8.563,8.2525,8.284,7167317
2010-11-15,8.258,8.2675,7.928,7.945,9648534
2010-11-16,7.937,8.0455,7.8385,7.889,6573783
2010-11-17,7.892,8.0425,7.8775,7.9175,4527206
2010-11-18,8.037,8.25,8.037,8.2085,6230844
2010-11-19,8.1975,8.2495,8.142,8.241,4466200
2010-11-22,8.255,8.53,8.25,8.5195,6149610
2010-11-23,8.4305,8.4405,8.231,8.41,6472593
2010-11-24,8.5765,8.8945,8.5765,8.8625,10055740
2010-11-26,8.868,8.919,8.808,8.875,4272138
2010-11-29,8.9995,9.0921,8.8785,8.9745,9699540
2010-11-30,8.8475,8.885,8.745,8.77,6767225
2010-12-01,8.958,8.966,8.8,8.8275,5778757
2010-12-02,8.843,8.8725,8.696,8.8265,5541683
2010-12-03,8.775,8.82,8.7025,8.784,4909659
2010-12-06,8.776,8.9215,8.73,8.9025,5663482
2010-12-07,9.025,9.0735,8.8285,8.8385,5079928
2010-12-08,8.8745,8.908,8.76,8.8145,3735998
2010-12-09,8.8885,8.9055,8.69,8.7425,4555974
2010-12-10,8.744,8.7975,8.668,8.781,3566523
2010-12-13,8.8165,8.897,8.6865,8.7125,4206511
2010-12-14,8.714,8.788,8.6545,8.697,3689528
2010-12-15,8.686,8.95,8.6795,8.7785,5817620
2010-12-16,8.779,8.915,8.752,8.902,4123222
2010-12-17,8.9205,8.9375,8.851,8.879,4508074
2010-12-20,8.9635,9.199,8.902,9.1645,8735272
2010-12-21,9.194,9.2825,9.13,9.2375,5112753
2010-12-22,9.25,9.2725,9.2055,9.238,2580840
2010-12-23,9.217,9.249,9.0945,9.1295,3359880
2010-12-27,9.0951,9.157,9.0225,9.107,2249734
2010-12-28,9.105,9.1385,9.0525,9.0545,1975718
2010-12-29,9.09,9.2175,9.0205,9.1685,3122379
2010-12-30,9.196,9.2275,9.1375,9.1375,1961549
2010-12-31,9.098,9.115,8.9755,9,3453895
2011-01-03,9.0685,9.3,9.0605,9.211,5333813
2011-01-04,9.3075,9.385,9.189,9.2505,5034775
2011-01-05,9.205,9.3725,9.2035,9.371,3418779
2011-01-06,9.325,9.3705,9.2625,9.293,3179610
2011-01-07,9.394,9.4225,9.187,9.2745,5222815
2011-01-10,9.252,9.2645,9.1255,9.234,3376678
2011-01-11,9.271,9.3,9.1605,9.217,2815814
2011-01-12,9.268,9.269,9.165,9.204,2679087
2011-01-13,9.18,9.3225,9.1755,9.2765,3368768
2011-01-14,9.275,9.447,9.246,9.4375,3664965
2011-01-18,9.433,9.58,9.4125,9.5625,3901726
2011-01-19,9.545,9.55,9.3105,9.3435,3889410
2011-01-20,9.2645,9.3425,9.05,9.098,5717568
2011-01-21,9.15,9.1625,8.842,8.871,6812240
2011-01-24,8.8975,8.9245,8.7074,8.8425,5602345
2011-01-25,8.7751,8.8375,8.714,8.835,4653276
2011-01-26,8.8755,8.8945,8.7315,8.7695,3762167
2011-01-27,8.874,9.25,8.8655,9.2225,14594320
2011-01-28,8.5725,8.6855,8.345,8.557,19914850
2011-01-31,8.508,8.572,8.3705,8.482,6721545
2011-02-01,8.526,8.655,8.4755,8.6055,5089748
2011-02-02,8.571,8.76,8.5435,8.6765,4551448
2011-02-03,8.675,8.7335,8.5975,8.6855,3681259
2011-02-04,8.7,8.8595,8.6875,8.7965,4352491
2011-02-07,8.8075,8.8775,8.7385,8.8215,5256698
2011-02-08,8.833,9.1555,8.8295,9.153,7802312
2011-02-09,9.1575,9.3235,9.113,9.265,8315841
2011-02-10,9.2195,9.362,9.18,9.3105,5332604
2011-02-11,9.2781,9.475,9.2685,9.4625,4497699
2011-02-14,9.4625,9.57,9.4175,9.521,4070689
2011-02-15,9.4365,9.5245,9.4125,9.4515,3890806
2011-02-16,9.4885,9.5,9.3175,9.331,4633082
2011-02-17,9.2885,9.4545,9.2655,9.388,3426374
2011-02-18,9.377,9.425,9.2565,9.325,4179841
2011-02-22,9.184,9.236,8.966,9.021,5639604
2011-02-23,9.0125,9.0575,8.7195,8.834,5487837
2011-02-24,8.843,8.9875,8.728,8.8875,4661140
2011-02-25,8.9475,9.0375,8.855,8.862,4194514
2011-02-28,8.6955,8.7945,8.6075,8.6645,6788009
2011-03-01,8.6765,8.698,8.4335,8.472,5847443
2011-03-02,8.4545,8.665,8.4175,8.601,5186388
2011-03-03,8.6855,8.723,8.6025,8.6395,4139104
2011-03-04,8.631,8.6375,8.4755,8.5835,4924495
2011-03-07,8.596,8.6045,8.312,8.454,5933430
2011-03-08,8.4695,8.4855,8.336,8.3445,4223893
2011-03-09,8.3335,8.4875,8.195,8.4525,7109627
2011-03-10,8.3535,8.4235,8.241,8.307,6000454
2011-03-11,8.275,8.46,8.206,8.4035,4607082
2011-03-14,8.33,8.404,8.2285,8.3365,4023987
2011-03-15,8.0695,8.344,8.038,8.254,4938226
2011-03-16,8.235,8.407,8.1435,8.235,5214642
2011-03-17,8.2955,8.315,8.039,8.0485,6472880
2011-03-18,8.0595,8.177,8.0295,8.091,7449925
2011-03-21,8.1685,8.2896,8.086,8.2263,4055836
2011-03-22,8.2035,8.222,8.1125,8.13,3612926
2011-03-23,8.115,8.313,8.041,8.266,4723630
2011-03-24,8.4105,8.6,8.368,8.555,6286823
2011-03-25,8.582,8.6745,8.515,8.549,4294302
2011-03-28,8.59,8.625,8.4625,8.4675,3400936
2011-03-29,8.5365,8.742,8.5035,8.731,4887443
2011-03-30,8.889,9.058,8.883,8.971,6860585
2011-03-31,8.9655,9.0785,8.925,9.0065,4828345
2011-04-01,9.079,9.1625,8.9295,9.0065,5686427
2011-04-04,9.0445,9.1805,9.0345,9.147,4189692
2011-04-05,9.1053,9.318,9.09,9.2645,5570058
2011-04-06,9.3075,9.4135,9.056,9.138,5431265
2011-04-07,9.139,9.2585,9.088,9.2455,4565547
2011-04-08,9.263,9.311,9.139,9.2355,3727206
2011-04-11,9.243,9.3245,9.0925,9.202,3297828
2011-04-12,9.153,9.2295,8.971,9.024,5340273
2011-04-13,9.0415,9.144,8.99,9.1145,4228310
2011-04-14,9.0695,9.104,8.968,9.091,3589689
2011-04-15,9.05,9.089,8.951,9.0005,4272899
2011-04-18,8.919,8.9455,8.7685,8.917,4617288
2011-04-19,8.9175,8.9735,8.83,8.941,2647483
2011-04-20,9.081,9.25,9.0795,9.1935,4068097
2011-04-21,9.228,9.2985,9.1523,9.2945,3351735
2011-04-25,9.2825,9.3175,9.1885,9.271,3439714
2011-04-26,9.3135,9.321,9.0369,9.115,11240570
2011-04-27,9.16,9.89,9.1375,9.8315,23622949
2011-04-28,9.798,9.8395,9.6135,9.7535,7277476
2011-04-29,9.719,9.8295,9.689,9.7905,6640873
2011-05-02,9.8285,10.171,9.809,10.0595,9399303
2011-05-03,10.05,10.1295,9.8345,9.9225,6053289
2011-05-04,9.9125,10.093,9.7685,9.9985,6551399
2011-05-05,9.933,10.05,9.806,9.8555,4638222
2011-05-06,9.955,9.978,9.828,9.88,4017937
2011-05-09,9.917,10.118,9.839,10.04,5826058
2011-05-10,10.097,10.2645,10.078,10.197,5891767
2011-05-11,10.156,10.275,10.1125,10.219,4813424
2011-05-12,10.211,10.3093,10.031,10.3035,4820690
2011-05-13,10.285,10.3195,10.118,10.128,4126181
2011-05-16,10.027,10.045,9.5685,9.6255,9389688
2011-05-17,9.5909,9.799,9.588,9.7405,7077636
2011-05-18,9.7065,9.9142,9.6625,9.8545,4958993
2011-05-19,9.9165,9.9976,9.8775,9.9403,3702641
2011-05-20,9.8975,9.99,9.862,9.9325,3382021
2011-05-23,9.778,9.8645,9.601,9.811,4230523
2011-05-24,9.85,9.85,9.65,9.6635,2972667
2011-05-25,9.6785,9.7175,9.557,9.613,4661207
2011-05-26,9.562,9.8225,9.544,9.75,4075276
2011-05-27,9.738,9.806,9.675,9.7065,2353956
2011-05-31,9.797,9.922,9.7515,9.8345,3412945
2011-06-01,9.8031,9.8631,9.6025,9.6198,3449426
2011-06-02,9.614,9.722,9.528,9.6825,3045560
2011-06-03,9.5615,9.6605,9.381,9.416,4975621
2011-06-06,9.4005,9.4925,9.259,9.2845,3713215
2011-06-07,9.286,9.5315,9.276,9.3775,4867038
2011-06-08,9.3725,9.4905,9.316,9.4025,3717299
2011-06-09,9.487,9.588,9.2855,9.484,4187248
2011-06-10,9.4625,9.5385,9.314,9.3265,3763319
2011-06-13,9.3405,9.4655,9.243,9.3145,3870110
2011-06-14,9.4495,9.536,9.3535,9.498,3960596
2011-06-15,9.402,9.6225,9.265,9.299,6318168
2011-06-16,9.287,9.35,9.0795,9.1825,6032134
2011-06-17,9.3255,9.3695,9.232,9.3185,6328369
2011-06-20,9.298,9.4426,9.2785,9.386,2834166
2011-06-21,9.415,9.75,9.356,9.7115,4183501
2011-06-22,9.698,9.76,9.566,9.5815,3134854
2011-06-23,9.475,9.723,9.415,9.708,4615173
2011-06-24,9.694,9.746,9.5675,9.6275,3616647
2011-06-27,9.725,10.129,9.7015,10.0625,6101849
2011-06-28,10.096,10.144,10.03,10.1175,3825988
2011-06-29,10.1335,10.3125,10.0515,10.209,4609723
2011-06-30,10.039,10.26,10.025,10.2245,4451250
2011-07-01,10.2775,10.5135,10.1805,10.4745,4012454
2011-07-05,10.438,10.7225,10.4365,10.6595,3586281
2011-07-06,10.606,10.72,10.5505,10.7095,2607964
2011-07-07,10.7545,10.89,10.7545,10.837,3145960
2011-07-08,10.715,10.916,10.6625,10.914,3708086
2011-07-11,10.837,10.875,10.55,10.6275,4034763
2011-07-12,10.732,10.7825,10.556,10.5615,3987227
2011-07-13,10.735,10.8415,10.607,10.675,4231702
2011-07-14,10.679,10.7955,10.469,10.519,3904926
2011-07-15,10.654,10.7265,10.4645,10.6435,4075383
2011-07-18,10.6265,10.6695,10.4145,10.5765,2900565
2011-07-19,10.6885,10.92,10.6885,10.903,4438956
2011-07-20,11.0025,11.01,10.7205,10.7775,3375432
2011-07-21,10.837,10.8545,10.5535,10.6605,4546082
2011-07-22,10.693,10.8975,10.5555,10.826,3599944
2011-07-25,10.7745,10.804,10.65,10.6745,3346669
2011-07-26,10.7495,10.78,10.5175,10.709,9863579
2011-07-27,11.2195,11.36,10.981,11.1259,12956320
2011-07-28,11.1635,11.2975,11.0115,11.195,5355607
2011-07-29,11.0645,11.2875,10.9755,11.126,5170390
2011-08-01,11.25,11.3725,10.883,11.066,5792926
2011-08-02,11.016,11.1215,10.565,10.585,6588846
2011-08-03,10.6485,10.7415,10.277,10.498,8199705
2011-08-04,10.3365,10.4,10.0725,10.074,6584935
2011-08-05,10.2335,10.366,9.742,10.135,10024460
2011-08-08,9.82,10.0195,9.5025,9.685,10430980
2011-08-09,9.835,10.2545,9.523,10.2545,10497220
2011-08-10,10.038,10.12,9.68,9.7065,8757585
2011-08-11,9.8505,10.0425,9.568,9.918,7404618
2011-08-12,10.014,10.228,9.8605,10.115,5620580
2011-08-15,10.103,10.264,9.916,10.1475,4785864
2011-08-16,10.057,10.0695,9.7375,9.884,5209051
2011-08-17,9.9265,9.98,9.687,9.7965,3991541
2011-08-18,9.5605,9.567,8.986,9.126,8280385
2011-08-19,9.0145,9.5,8.8775,8.9465,7248437
2011-08-22,9.1415,9.21,8.855,8.877,5314812
2011-08-23,8.946,9.742,8.926,9.6775,7352930
2011-08-24,9.6945,9.8155,9.5085,9.6865,6252998
2011-08-25,9.7205,9.8495,9.5535,9.6015,3760329
2011-08-26,9.562,9.986,9.48,9.9635,5310620
2011-08-29,10.141,10.3335,10.1275,10.3265,4515202
2011-08-30,10.289,10.6245,10.2161,10.546,5919660
2011-08-31,10.6135,10.8085,10.5675,10.7615,7406344
2011-09-01,10.764,10.882,10.581,10.627,5276688
2011-09-02,10.447,10.5345,10.35,10.5,4237270
2011-09-06,10.2385,10.83,10.2235,10.809,6217185
2011-09-07,10.94,11.0095,10.711,10.995,5302955
2011-09-08,10.915,11.032,10.817,10.863,4405196
2011-09-09,10.7525,10.848,10.4875,10.5695,4576477
2011-09-12,10.4375,10.833,10.4325,10.828,5343529
2011-09-13,10.8895,10.9975,10.7505,10.9765,4836596
2011-09-14,11.011,11.2495,10.8362,11.1285,5884384
2011-09-15,11.1995,11.36,11.0625,11.339,5610172
2011-09-16,11.3785,12.022,11.337,11.965,11760130
2011-09-19,11.8555,12.2,11.644,12.0845,8223270
2011-09-20,12.04,12.0525,11.5515,11.6625,7385251
2011-09-21,11.7255,12.026,11.5905,11.5935,5884096
2011-09-22,11.236,11.4395,10.95,11.1615,8255563
2011-09-23,11.0255,11.2245,10.9531,11.1805,6469239
2011-09-26,11.374,11.512,11.07,11.4925,5794703
2011-09-27,11.711,11.7375,11.12,11.2105,7840914
2011-09-28,11.3175,11.7905,11.28,11.4855,14439111
2011-09-29,11.7085,11.715,10.8145,11.122,9380228
2011-09-30,10.9095,11.15,10.7605,10.8115,6553621
2011-10-03,10.8505,11.08,10.5695,10.599,6625118
2011-10-04,10.481,10.75,10.0215,10.625,8715811
2011-10-05,10.6265,11.0085,10.4241,10.9749,6512936
2011-10-06,11.014,11.181,10.8775,11.0755,6850357
2011-10-07,11.124,11.395,10.9205,11.237,6786465
2011-10-10,11.3115,11.64,11.205,11.566,5145525
2011-10-11,11.53,11.8375,11.45,11.774,5005722
2011-10-12,11.832,12.092,11.7165,11.8405,6511045
2011-10-13,11.85,11.984,11.7615,11.8075,4841536
2011-10-14,12.0435,12.3355,12.009,12.3355,5927282
2011-10-17,12.2145,12.3355,12.0335,12.1165,4778929
2011-10-18,12.1155,12.2305,11.8312,12.194,4612859
2011-10-19,12.0335,12.1665,11.4625,11.5765,6715808
2011-10-20,11.6065,11.737,11.49,11.6805,4526838
2011-10-21,11.8455,11.85,11.53,11.739,4572980
2011-10-24,11.801,12.0235,11.7,11.8805,4976877
2011-10-25,11.9295,11.9505,11.2945,11.3575,14012591
2011-10-26,10.1845,10.379,9.8255,9.92,24140920
2011-10-27,10.213,10.43,10.055,10.339,10776030
2011-10-28,10.3265,10.92,10.2875,10.866,9886256
2011-10-31,10.7895,10.9445,10.652,10.6755,7352676
2011-11-01,10.4055,10.8106,10.3715,10.6053,8516250
2011-11-02,10.7775,10.8395,10.636,10.781,6133127
2011-11-03,10.8153,10.925,10.651,10.9145,5317497
2011-11-04,10.8825,10.9115,10.7165,10.824,4066890
2011-11-07,10.842,11.01,10.7,10.85,3860758
2011-11-08,10.96,10.9675,10.7605,10.8995,3917258
2011-11-09,10.7475,10.785,10.53,10.561,4685124
2011-11-10,10.675,10.703,10.405,10.5395,5044864
2011-11-11,10.626,10.894,10.5155,10.8695,5165571
2011-11-14,10.7825,11.1175,10.7125,10.9465,6522901
2011-11-15,10.9,11.0164,10.713,10.8915,5739106
2011-11-16,10.8135,10.8485,10.5615,10.5995,5510208
2011-11-17,10.6255,10.645,10.105,10.226,7985182
2011-11-18,10.2665,10.267,9.8555,9.857,8438477
2011-11-21,9.6645,9.668,9.2525,9.4625,11323530
2011-11-22,9.3475,9.702,9.179,9.617,9919367
2011-11-23,9.653,9.73,9.3945,9.4495,8012208
2011-11-25,9.5206,9.5416,9.0755,9.12,4972004
2011-11-28,9.5825,9.731,9.527,9.7075,7207253
2011-11-29,9.739,9.775,9.365,9.4195,6577462
2011-11-30,9.738,9.765,9.4375,9.6145,7718452
2011-12-01,9.5925,9.9038,9.5795,9.8565,7330072
2011-12-02,9.8535,9.983,9.759,9.8015,7526348
2011-12-05,9.943,9.95,9.6834,9.812,5922598
2011-12-06,9.799,9.916,9.5055,9.5995,5203688
2011-12-07,9.5515,9.8355,9.456,9.766,6428567
2011-12-08,9.6785,9.7945,9.504,9.524,4361514
2011-12-09,9.5605,9.6975,9.42,9.6515,5159276
2011-12-12,9.5015,9.5575,9.3815,9.476,4344146
2011-12-13,9.428,9.484,8.925,9.0255,9306288
2011-12-14,8.95,9.0375,8.5125,9.0105,11616880
2011-12-15,9.1025,9.24,8.9765,9.063,7260281
2011-12-16,9.121,9.2205,9.0155,9.063,6665197
2011-12-19,9.1,9.1585,8.95,8.9665,4535016
2011-12-20,9.1345,9.1585,9.027,9.126,4600597
2011-12-21,9.096,9.175,8.6245,8.7175,8068732
2011-12-22,8.7545,8.9835,8.7105,8.9515,4696272
2011-12-23,8.961,8.984,8.78,8.864,3497605
2011-12-27,8.8865,8.9297,8.808,8.8135,2951104
2011-12-28,8.8195,8.8325,8.614,8.6945,3660008
2011-12-29,8.481,8.7275,8.3485,8.693,8212560
2011-12-30,8.668,8.7585,8.6245,8.655,4280263
2012-01-03,8.7945,8.9738,8.7775,8.9515,5111970
2012-01-04,8.9605,9.025,8.8033,8.8755,4206624
2012-01-05,8.797,8.9125,8.7025,8.8805,3810496
2012-01-06,8.9035,9.2325,8.875,9.1305,7010140
2012-01-09,9.138,9.2185,8.85,8.928,5058542
2012-01-10,9.055,9.12,8.855,8.967,3986102
2012-01-11,8.982,9.0385,8.9095,8.945,3102877
2012-01-12,8.971,8.9745,8.7875,8.7965,5388353
2012-01-13,8.7905,8.94,8.675,8.921,4754529
2012-01-17,9.0075,9.165,8.9255,9.083,5645244
2012-01-18,9.097,9.5125,9.056,9.472,7477288
2012-01-19,9.544,9.797,9.518,9.7225,7100003
2012-01-20,9.5355,9.645,9.452,9.5465,5610542
2012-01-23,9.5395,9.5865,9.2615,9.3045,4587694
2012-01-24,9.25,9.4205,9.191,9.35,4681086
2012-01-25,9.3495,9.4085,9.2305,9.39,4308183
2012-01-26,9.465,9.7425,9.4365,9.6658,5878847
2012-01-27,9.6545,9.825,9.6165,9.7685,4663070
2012-01-30,9.684,9.75,9.5065,9.6075,5430039
2012-01-31,9.7,9.7815,9.485,9.722,12772140
2012-02-01,8.6905,8.9975,8.6,8.973,21341029
2012-02-02,8.9825,9.0968,8.84,9.086,8738896
2012-02-03,9.1415,9.395,9.0945,9.384,8122732
2012-02-06,9.314,9.328,9.146,9.157,5311645
2012-02-07,9.1325,9.247,9.103,9.2095,5104453
2012-02-08,9.2475,9.3245,9.1455,9.274,5477425
2012-02-09,9.225,9.2845,9.088,9.249,7189994
2012-02-10,9.171,9.3815,9.126,9.277,5798484
2012-02-13,9.3585,9.625,9.284,9.5795,6073565
2012-02-14,9.554,9.6785,9.305,9.565,9534544
2012-02-15,9.5645,9.577,9.163,9.2235,7802060
2012-02-16,8.8895,9.084,8.757,8.9965,12565470
2012-02-17,9.0045,9.1705,8.968,9.125,7418563
2012-02-21,9.1325,9.2375,9.0288,9.113,6758961
2012-02-22,9.0975,9.1495,9.0145,9.029,5786428
2012-02-23,8.982,9.0375,8.848,8.9445,5157465
2012-02-24,8.985,9.037,8.9185,8.9565,3669165
2012-02-27,8.877,8.9595,8.825,8.9265,3707942
2012-02-28,8.945,9.2145,8.8975,9.19,5764907
2012-02-29,9.1945,9.2,8.9505,8.9845,5302508
2012-03-01,8.9945,9.0245,8.829,9.002,4938425
2012-03-02,8.974,9.092,8.9459,8.965,3658009
2012-03-05,8.95,9.091,8.909,9.013,4684257
2012-03-06,8.934,9.175,8.902,9.0545,5614085
2012-03-07,9.1325,9.275,9.12,9.1885,4951927
2012-03-08,9.2085,9.419,9.19,9.382,4223589
2012-03-09,9.3395,9.36,9.172,9.216,4510556
2012-03-12,9.2065,9.27,9.11,9.1695,2588002
2012-03-13,9.196,9.2435,9.0385,9.2295,4404299
2012-03-14,9.1825,9.216,9.057,9.113,3699734
2012-03-15,9.101,9.2215,9.015,9.2215,4160618
2012-03-16,9.164,9.284,9.1175,9.2525,4934824
2012-03-19,9.1725,9.334,9.15,9.276,3904019
2012-03-20,9.244,9.7205,9.144,9.6165,9167308
2012-03-21,9.625,9.714,9.563,9.5865,4215499
2012-03-22,9.527,9.703,9.513,9.62,3740279
2012-03-23,9.6005,9.81,9.59,9.752,5984094
2012-03-26,9.824,10.1485,9.775,10.1435,7620695
2012-03-27,10.1795,10.4925,10.144,10.272,9600734
2012-03-28,10.307,10.35,10.0155,10.058,6246236
2012-03-29,10.064,10.2655,10.0315,10.2305,5711525
2012-03-30,10.251,10.3425,10.0935,10.1255,4440996
2012-04-02,9.901,9.995,9.85,9.9025,6430730
2012-04-03,9.912,10.1195,9.875,9.983,5001070
2012-04-04,9.8475,9.884,9.618,9.6995,5459483
2012-04-05,9.6775,9.8015,9.6775,9.7195,3217777
2012-04-09,9.601,9.71,9.525,9.5935,3136878
2012-04-10,9.6375,9.676,9.3285,9.349,4455491
2012-04-11,9.4815,9.5985,9.3395,9.3985,4338218
2012-04-12,9.403,9.613,9.2805,9.5345,4028910
2012-04-13,9.495,9.497,9.313,9.423,3432203
2012-04-16,9.4505,9.4735,9.1825,9.275,4044271
2012-04-17,9.3605,9.502,9.3435,9.4195,2829460
2012-04-18,9.441,9.6725,9.437,9.5535,4003095
2012-04-19,9.6465,9.7275,9.4875,9.555,4003037
2012-04-20,9.617,9.674,9.49,9.499,3243745
2012-04-23,9.4495,9.4495,9.2755,9.412,3481356
2012-04-24,9.434,9.535,9.3255,9.5165,3381850
2012-04-25,9.5835,9.74,9.58,9.721,3958413
2012-04-26,9.6785,9.818,9.651,9.7995,10233980
2012-04-27,11.2415,11.4345,11.011,11.3425,22112330
2012-04-30,11.1975,11.692,11.1525,11.595,9766512
2012-05-01,11.47,11.6485,11.42,11.502,6757217
2012-05-02,11.391,11.572,11.37,11.5125,4593971
2012-05-03,11.487,11.6265,11.4015,11.4725,4057859
2012-05-04,11.39,11.486,11.187,11.1995,4587893
2012-05-07,11.118,11.3434,11.1145,11.258,3314226
2012-05-08,11.1575,11.2695,10.91,11.195,4523044
2012-05-09,11.0295,11.289,11.008,11.149,3713431
2012-05-10,11.1955,11.454,11.0975,11.3345,4648359
2012-05-11,11.2975,11.534,11.2865,11.384,4195541
2012-05-14,11.28,11.3645,11.1255,11.1465,3096794
2012-05-15,11.325,11.5305,11.15,11.2195,5716858
2012-05-16,11.25,11.4,11.125,11.203,5261956
2012-05-17,11.2525,11.3,10.9045,10.918,4507911
2012-05-18,10.9705,10.9815,10.6405,10.6925,5233522
2012-05-21,10.7015,10.999,10.641,10.9055,3580096
2012-05-22,10.9155,10.9435,10.698,10.7665,3733844
2012-05-23,10.7355,10.8775,10.559,10.864,4243774
2012-05-24,10.849,10.883,10.635,10.762,3141496
2012-05-25,10.7495,10.799,10.611,10.6445,2171364
2012-05-29,10.715,10.8275,10.6145,10.7375,2695938
2012-05-30,10.607,10.649,10.3876,10.4615,4085414
2012-05-31,10.474,10.6894,10.3555,10.6455,4944924
2012-06-01,10.422,10.5615,10.365,10.411,3953691
2012-06-04,10.37,10.7675,10.3185,10.7285,4302341
2012-06-05,10.6925,10.843,10.558,10.6605,3546441
2012-06-06,10.7315,10.92,10.726,10.882,2715054
2012-06-07,10.9825,11.0745,10.9055,10.94,3505416
2012-06-08,10.9305,10.971,10.833,10.924,2876904
2012-06-11,10.8745,11.0435,10.76,10.825,3749085
2012-06-12,10.8825,10.9,10.7261,10.821,2833765
2012-06-13,10.776,10.869,10.676,10.7365,2326254
2012-06-14,10.763,10.825,10.628,10.7225,3060973
2012-06-15,10.7645,10.9665,10.723,10.9175,3788005
2012-06-18,10.864,11.188,10.8365,11.133,3371446
2012-06-19,11.163,11.26,11.083,11.2015,2716819
